Text1,Text2,Similarity
Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,1.0000000000000002
"Pretax loss totaled EUR 1.2 mn , down from a profit of EUR 2.1 mn in 2004 .","Pretax loss totaled EUR 1.2 mn , down from a profit of EUR 2.1 mn in 2004 .",1.0
"Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 .","Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 .",1.0000000000000002
"Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .","Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .",1.0
"Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .","Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .",1.0
"Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .","Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .",1.0000000000000002
"ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` underperf","ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` underperf",1.0
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .","Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",0.904547584971283
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .","Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",0.904547584971283
stores 16 March 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .,stores 16 March 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .,1.0
"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .","The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",1.0
"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .","The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .",1.0
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .","The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",1.0
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , from where they will be delivered to VR for welding and assembly .","The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .",0.9352339753399884
Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,0.9907903384354406
Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,0.9907903384354406
Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,Pharmaceutical market in Netherlands Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Netherlands .,1.0000000000000002
Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,Pharmaceutical market in Italy Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Italy .,1.0000000000000002
AstraZeneca diabetes drug combination faces delay after FDA rebuff,AstraZeneca suffers setback after drug fails to treat eye cancer,0.9705868401794615
Scanfil issued a profit warning on 10 April 2006 .,Scanfil issued a profit warning on 10 April 2006 .,1.0000000000000002
As a result of the negotiations the employment of 130 blue - and white-collar employees at the Oulu plant would be terminated .,As a result of the negotiations the employment of 130 blue - and white-collar employees at the Oulu plant would be terminated .,1.0
The combined value of the orders is almost EUR 3mn .,The combined value of the orders is EUR 45mn .,1.0000000000000002
The combined value of the orders is almost EUR 3mn .,The value of the confirmed aircraft orders totals EUR 2bn .,0.9519943371879899
Pharmaceutical market in Netherlands Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Netherlands .,Pharmaceutical market in Italy Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Italy .,1.0000000000000002
Pharmaceuticals - Netherlands This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Netherlands .,Pharmaceuticals - Czech Republic This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Czech Republic .,1.0
Pharmaceuticals - Netherlands This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Netherlands .,Pharmaceuticals - Italy This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Italy .,1.0
Pharmaceuticals - Netherlands This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Netherlands .,Pharmaceuticals - Spain This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Spain .,1.0
Pharmaceuticals - Netherlands This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Netherlands .,Pharmaceuticals - Belgium This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Belgium .,1.0
Finnish sports equipment company Amer Sports said it has decided to lay off 370 workers from its Salomon division in France .,Finnish sports equipment company Amer Sports said it has decided to lay off 370 workers from its Salomon division in France .,1.0000000000000002
"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .","Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .",1.0000000000000004
Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,1.0
"Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .","Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .",1.0000000000000002
Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,1.0
"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .","We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",1.0000000000000002
"Shares in Royal and Sun Alliance continued to slide back from a 12-month high of 172p last month , after a potential suitor ruled itself out of a takeover bid .","Shares in Royal and Sun Alliance continued to slide back from a 12-month high of 172p last month , after a potential suitor ruled itself out of a takeover bid .",1.0
"Long Position on $IP,....Scaling UP http://stks.co/sIln","Long Position on $GOL,...Updating http://stks.co/fdmm",0.9427845221613648
The hack had been extra nefarious because the tweets activated without being clicked on - it was enough for Web surfers to move their mouse cursors over them .,The hack had been extra nefarious because the tweets activated without being clicked on - it was enough for Web surfers to move their mouse cursors over them .,1.0
Pharmaceuticals - Czech Republic This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Czech Republic .,Pharmaceuticals - Italy This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Italy .,1.0
Pharmaceuticals - Czech Republic This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Czech Republic .,Pharmaceuticals - Spain This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Spain .,1.0
Pharmaceuticals - Czech Republic This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Czech Republic .,Pharmaceuticals - Belgium This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Belgium .,1.0
The company 's net sales in 2010 totalled MEUR 311.4 with an operating margin of 13.9 per cent .,The company 's net sales in 2009 totalled MEUR 307.8 with an operating margin of 13.5 per cent .,0.9358884112322566
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .","It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",1.0000000000000002
Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process .,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC glass reinforced concrete fabrication process .,1.0
"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .","Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",1.0
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .","Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",1.0000000000000002
No financial details were disclosed .,No financial details of the deployment were disclosed .,0.9639662960371306
No financial details were disclosed .,No financial details were provided .,1.0000000000000004
"Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .","Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .",1.0
"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay product suite .","BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay solution suite .",0.971393355448125
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .","Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",1.0
"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .","Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",1.0
Reported operating margin was a negative 5.9 % .,Reported operating margin was a negative 5.9 % .,1.0
"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .","The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .",1.0000000000000004
"Hammerson, JV Partner secure ownership of Ireland's Dundrum - Quick Facts",Johnson Matthey raises prospect of investor payout,1.0
"According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .","According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .",1.0000000000000002
Sales of mid-strength beer decreased by 40 % .,Sales of mid-strength beer decreased by 40 % .,1.0000000000000002
"Operating profit for the 12-month period decreased from EUR17 .9 m while net sales increased from EUR58 .3 m , as compared to 2007 .","Operating profit for the 12-month period decreased from EUR157 .5 m , while net sales increased from EUR634 .3 m , as compared to 2007 .",1.0
"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 .","The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 .",1.0
"Operating profit decreased to nearly EUR 1.7 mn , however .","Operating profit decreased to nearly EUR 1.7 mn , however .",1.0
"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .","Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .",1.0000000000000002
"Scanfil , a systems supplier and contract manufacturer to the communications sector , will give notice to 20 productional employees , and temporarily lay off 15 employees at the company 's plant in Sievi , in Finland .","Scanfil , a systems supplier and contract manufacturer to the communications sector , will give notice to 20 productional employees , and temporarily lay off 15 employees at the company 's plant in Sievi , in Finland .",1.0000000000000002
Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,1.0
"UPM said the move will lower net profit by  x20ac 385 million US$ 520 million in the second quarter , mainly due to impairment charges .","UPM said the move will lower net profit by  x20ac 385 million US$ 520 million in the second quarter , mainly due to impairment charges .",1.0
Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,1.0000000000000002
Consolidated operating profit from continuing operations decreased by 62.3 % to EUR 51.2 mn from EUR 135.7 mn in 2007 .,Consolidated operating profit from continuing operations decreased by 62.3 % to EUR 51.2 mn from EUR 135.7 mn in 2007 .,1.0
`` Those uncertainties cloud the long-term outlook . '',`` Those uncertainties cloud the long-term outlook . '',1.0000000000000002
"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .","Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",1.0000000000000002
Pharmaceuticals - Italy This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Italy .,Pharmaceuticals - Spain This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Spain .,1.0
Pharmaceuticals - Italy This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Italy .,Pharmaceuticals - Belgium This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Belgium .,1.0
Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,1.0
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .","Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",1.0000000000000002
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .","Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 .",0.9032384585967468
"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .","According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .",1.0000000000000002
"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .","Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",1.0
Baird Upgrades Tesla Motors $TSLA to Outperform https://t.co/1FA6aTOqlw,Timberrrr $TSLA https://t.co/MRBgfDHHVa,0.9748291314110136
Baird Upgrades Tesla Motors $TSLA to Outperform https://t.co/1FA6aTOqlw,$TSLA <STUDY the CHARTS> Pullback_Time https://t.co/ZMDG0fb3I7,0.9597216053237086
The combined value of the orders is EUR 45mn .,The value of the confirmed aircraft orders totals EUR 2bn .,0.9519943371879899
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,1.0000000000000002
"The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .","At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .",0.9196399070988951
"The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .","At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .",0.9089424376597529
"The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .","The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",1.0000000000000002
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,0.910128294328213
Berkshire seeks to boost its Wells Fargo stake above 10 percent,Berkshire applies to boost Wells Fargo stake above 10 percent,0.9554528767654885
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .","At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",1.0000000000000002
The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,1.0000000000000002
down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,1.0
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .","( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",1.0
A total of 140 jobs will be reduced at the Raahe Steel Works .,A total of 140 jobs will be reduced at the Raahe Steel Works .,1.0000000000000002
"In Sweden , there is an oversupply of pharmacies .","In Sweden , there is an oversupply of pharmacies .",1.0
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .","Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",0.945132161040767
Timberrrr $TSLA https://t.co/MRBgfDHHVa,$TSLA <STUDY the CHARTS> Pullback_Time https://t.co/ZMDG0fb3I7,0.9845023854945355
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .","Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",0.95760216290652
The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,1.0000000000000002
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,1.0
"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .","However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .",1.0000000000000002
"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .","Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",1.0
"Tecnotree 's convergent charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls and raw data traffic for both mobile and fixed networks .","The Tecnomen Convergent Charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls , raw data traffic and any type of content services in both mobile and fixed networks .",0.951074661602299
"Sales at the Tiimari business went down by 8 % to EUR 11.8 million , while Gallerix stores saw 29 % growth to EUR 2 million .","Sales at the Tiimari business went down by 8 % to EUR 11.8 million , while Gallerix stores saw 29 % growth to EUR 2 million .",1.0000000000000002
"According to Swedish authorities , traces of the very toxic osmium tetroxide have been found on the coast of Per+ñmeri , the Northernmost part of the Gulf of Bothnia .","According to Swedish authorities , traces of the very toxic osmium tetroxide have been found on the coast of Per+ñmeri , the Northernmost part of the Gulf of Bothnia .",1.0
"Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .","Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .",1.0000000000000004
"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .","Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products operating in Finland .",0.9513152146787032
"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .","In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .",1.0
Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,1.0
"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .","Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",1.0
"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .","At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .",0.9065907779946599
"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .","The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",0.9196399070988951
Sainsbury sells unit to LloydsPharmacy,"Berkshire discloses unit's ties to Iran, opens probe",1.0
The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,1.0
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .","Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",0.9386435614525291
"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein .","Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Serbia , Finland , Canada , Russia , Ukraine , Portugal , Denmark , Ireland , South Korea , Estonia and Liechtenstein .",1.0000000000000002
Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,1.0
The terms of the transactions remained undisclosed .,$NFLX +3% of the lows,0.9434719083622222
The net sales decreased to EUR 49.8 million from EUR 59.9 million .,The net sales decreased to EUR 49.8 million from EUR 59.9 million .,1.0
Pharmaceuticals - Spain This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Spain .,Pharmaceuticals - Belgium This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Belgium .,1.0
The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 .,The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 .,1.0
Credit Suisse poaches Prudential's Thiam for Asian push,WPP wins race for 'programmatic buying' agency Essence Digital,1.0
Credit Suisse poaches Prudential's Thiam for Asian push,EU regulator backs approval for GSK injectable asthma drug,1.0
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .,Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,0.9505669064674224
Finnish Bank of +àland +àlandsbanken has issued a profit warning .,Finnish Bank of +àland +àlandsbanken has issued a profit warning .,1.0
"Thanks to the internet , consumers compare products more than previously and Finnish companies are not competitive .","Thanks to the internet , consumers compare products more than previously and Finnish companies are not competitive .",1.0000000000000002
The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,1.0
The value of the order is nearly EUR400m .,The value of the order is EUR 4mn .,0.9426756598489907
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,1.0
"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 .","However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 .",1.0000000000000002
The recent troubles simply make NETeller cheaper .,The recent troubles simply make NETeller cheaper .,1.0
"Exports of goods fell by 59 % , and imports by 16.7 % .","Exports of goods fell by 59 % , and imports by 16.7 % .",1.0000000000000002
Net sales dropped by 6 % year-on-year to EUR 11.9 million .,Net sales dropped by 6 % year-on-year to EUR 11.9 million .,1.0
Severn Trent share price jumps as Canadian investor renews pursuit of utility,GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults,0.9071734823633506
"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .","The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",0.9089424376597529
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .","Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",1.0000000000000002
